zpid,home type,region,value,bed,bath,sqft,address full,address,city,state,zip,status,time on zillow,views,saves,description,type,year built,heating,cooling,parking,hoa,lot,price/sqft,garage spaces,attached garage,stories,major remodel year,monthly cost,school 1,school 2,school 3,lat,lon,api lat,api lon,api link,api zestimate,api zestimate low,api zestimate high,api rent zestimate,api rent zestimate low,api rent zestimate high,date sold,home value,rent value,date available,pets,laundry,deposit & fees,api neighborhood index
28481229,Sold,Med Center,155000.0,2.0,2.5,1600.0,"3062 Holly Hall St # 3062, Houston, TX 77054",3062 Holly Hall St # 3062,Houston,TX,77054,Sold,,,,"Note: This property is not currently for sale or for rent on Zillow. The description below may be from a previous listing.Two story condo near 288 with courtesy officer at the front gate. Great roommate plan with two full baths upstairs, 2 car garage and easy to clean flooring. Recent updates in kitchen - microwave, oven and stove. Recent low-E windows installed, recent a/c and ceiling fans. Nice sized den with wood burning fireplace, half bath downstairs, dining area w/mirrored wall and pass thru window to kitchen. Master bath upstairs w/Jacuzzi tub and separate shower.More",Townhouse,1984.0,Other,Central,2.0,455.0,15.54,,,,,,,5.0,1.0,1.0,,,29.685311,-95.382099,http://www.zillow.com/homedetails/3062-Holly-Hall-St-3062-Houston-TX-77054/28481229_zpid/,156151,140536,173328,1507,1356,1793,09/27/19,156056.0,,,,,,
28481301,Sold,Med Center,156000.0,2.0,3.0,1600.0,"3006 Holly Hall St # 3006, Houston, TX 77054",3006 Holly Hall St # 3006,Houston,TX,77054,Sold,,,,"3006 Holly Hall St # 3006, Houston, TX is a townhouse home that contains 1,600 sq ft and was built in 1984. It contains 2 bedrooms and 3 bathrooms. This home last sold for $156,000 in January 2020. The Zestimate for this house is $156,893, which has increased by $509 in the last 30 days. The Rent Zestimate for this home is $1,450/mo, which has decreased by $77/mo in the last 30 days. More",Townhouse,1984.0,Other,Central,2.0,475.0,15.54,,,,,,,5.0,1.0,1.0,,,29.685311,-95.382099,http://www.zillow.com/homedetails/3006-Holly-Hall-St-3006-Houston-TX-77054/28481301_zpid/,156953,141258,174218,1507,1356,1793,01/03/20,156893.0,,,,,,
28481389,Sold,Med Center,165000.0,2.0,2.5,1750.0,"8077 El Mundo St # 8077, Houston, TX 77054",8077 El Mundo St # 8077,Houston,TX,77054,Sold,,,,"Note: This property is not currently for sale or for rent on Zillow. The description below may be from a previous listing.Next to pool/great views. Get ready for summer with a pool just outside your front door! 24 hour manned access, minutes away from NRG Stadium, with easy access to 610 and 288. Home is furnished with lots of furniture, bed, washer/dryer, deep freeze, grill. Also water/sewer, basic cable & HOT water incl. Pets case by case. Great for ROOMMATES, Two Master bedrooms!More",Townhouse,1984.0,Other,Central,2.0,455.0,15.54,,,,,,,5.0,1.0,1.0,,,29.685311,-95.382099,http://www.zillow.com/homedetails/8077-El-Mundo-St-8077-Houston-TX-77054/28481389_zpid/,173237,155913,194025,1500,1380,1800,06/28/18,173127.0,,,,,,
28481391,Sold,Med Center,170000.0,2.0,3.0,1600.0,"8081 El Mundo St # 8081, Houston, TX 77054",8081 El Mundo St # 8081,Houston,TX,77054,Sold,,,,"Note: This property is not currently for sale or for rent on Zillow. The description below may be from a previous listing.SPECTACULAR 2 BEDROOM, 2.5 BATH TOWNHOME/CONDO WITHIN MINUTES OF THE MEDICAL DISTRICT, THE GALLERIA, AND DOWNTOWN PLUS ALL MAJOR FREEWAYS!!! Superior updates include granite counter tops & updated cabinets in kitchen plus open bar to the dining/living area, which features a wood burning fireplace. Gorgeous engineered hardwood flooring throughout the first floor, including half bath. Upstairs offers spacious master suite and master bath w/ whirlpool tub, walk-in shower, & large updated granite counters w/ two under-mount sinks sitting atop updated cabinets. The large secondary room offers a private bathroom w/ tub & shower combo along with updated granite counters. This unit has a wonderful completely fenced outdoor space, updated A/C, recessed lighting, energy efficient windows, WiFi garage opener & more. The complex features two community pools, a wonderful dog park for the family pet, and 24 hour gated security. LUXURY LIVING without the LUXURY PRICE. Make your appointments today!!!More",Condo,1984.0,Other,Central,2.0,475.0,,,,,,,,5.0,1.0,1.0,,,29.685311,-95.382099,http://www.zillow.com/homedetails/8081-El-Mundo-St-8081-Houston-TX-77054/28481391_zpid/,171104,153994,189925,1500,1350,1785,12/09/19,171028.0,,,,,,
28484626,Sold,Med Center,75000.0,1.0,1.0,664.0,"2626 Holly Hall St APT 1003, Houston, TX 77054",2626 Holly Hall St APT 1003,Houston,TX,77054,Sold,,,,"2626 Holly Hall St APT 1003, Houston, TX is a townhouse home that contains 664 sq ft and was built in 1985. It contains 1 bedroom and 1 bathroom. This home last sold for $75,000 in August 2019. The Zestimate for this house is $75,724, which has increased by $503 in the last 30 days. The Rent Zestimate for this home is $1,000/mo, which has decreased by $8/mo in the last 30 days. More",Townhouse,1985.0,Other,Central,No Data,313.0,2.06,,,,,,,5.0,1.0,1.0,,,29.684313,-95.38847,http://www.zillow.com/homedetails/2626-Holly-Hall-St-APT-1003-Houston-TX-77054/28484626_zpid/,75724,68152,84054,1000,810,1300,08/13/19,75724.0,,,,,,
34060386,For Sale,Med Center,195000.0,2.0,3.0,1600.0,"3252 Holly Hall St, Houston, TX 77054",3252 Holly Hall St,Houston,TX,77054,For sale,38.0,237.0,12.0,"Beautifully remodeled townhouse/condo with a lot of charm that is minutes away from TMC, NRG Stadium, Museum District and Downtown. This gorgeous home has Custom Wood Cabinets in (wrap-around) kitchen and all three bathrooms, New matching Granite in kitchen and all three bathrooms, New Backsplash in kitchen, Fresh Neutral Paint in all Rooms, New Crown Molding, New Light Fixtures, New Microwave/Vent, New Sinks, New Faucets, Recent Luxury Vinyl Plank Flooring, Gated Patio, and it's extremely close to the dog park! HOA fee includes ALL of the following: Two Area Pools, 24 HR Manned Security and Courtesy Patrol, Dog Park, Guest Parking, Cable, Water, Common Area Maintenance/Landscape, Outside Building Maintenance (roof, etc.), Trash (Mon&Thurs), and Studs Out Insurance. Make this home your FAVORITE and schedule your showing today! ""This home has been virtually staged to illustrate its potential! Thanks for viewing!""",Townhouse,1984.0,Electric,Central,2.0,480.0,15.54,122.0,2.0,Yes,2.0,,1690.0,5.0,1.0,1.0,,,29.685311,-95.382099,http://www.zillow.com/homedetails/3252-Holly-Hall-St-Houston-TX-77054/2134060386_zpid/,188283,178869,197697,,,,,,,,,,,
34738030,Sold,Med Center,230000.0,1.0,1.0,899.0,"5000 Montrose Blvd, Houston, TX 77006",5000 Montrose Blvd,Houston,TX,77006,Sold,,,,"Note: This property is not currently for sale or for rent on Zillow. The description below may be from a previous listing.Spectacular unit overlooking Herman Park. Kitchen:custom walnut cabinets, soapstone counters, ss appliances, Kohler fixtures. Baths:custom walnut cabinets, stone countertops, Kohler fixtures. Mstr bath has spa tub and second bath has shower w/ custom glass tile. Other features include: wide plank hardwood floors throughout, custom closets with built-ins, custom walnut buffet w/ soapstone top on castors. Featured by The Houston Chronicle.More",Condo,1982.0,Electric,Central,1.0,732.0,,,,,,,,7.0,10.0,5.0,,,29.728326,-95.391528,http://www.zillow.com/homedetails/5000-Montrose-Blvd-Houston-TX-77006/2134738030_zpid/,231429,208286,256886,1440,1138,1786,12/30/19,231338.0,,,,,,606800.0
35791696,Sold,Med Center,247000.0,2.0,2.5,1040.0,"2626 North Blvd APT 14, Houston, TX 77098",2626 North Blvd APT 14,Houston,TX,77098,Sold,,,,"2626 North Blvd APT 14, Houston, TX is a townhouse home that contains 1,040 sq ft and was built in 1985. It contains 2 bedrooms and 2.5 bathrooms. This home last sold for $247,000 in March 2018. The Zestimate for this house is $262,303, which has increased by $3,831 in the last 30 days. The Rent Zestimate for this home is $1,482/mo, which has decreased by $22/mo in the last 30 days. More",Townhouse,1985.0,Electric,Central,No Data,No Data,710.0,,,,,,,10.0,7.0,5.0,,,29.728044,-95.420146,http://www.zillow.com/homedetails/2626-North-Blvd-APT-14-Houston-TX-77098/2135791696_zpid/,262492,233618,293991,1500,1215,1695,03/21/18,262303.0,,,,,,
43976382,Sold,Med Center,171900.0,3.0,2.5,1568.0,"2126 Naomi St, Houston, TX 77054",2126 Naomi St,Houston,TX,77054,Sold,,,,"2126 Naomi St, Houston, TX is a single family home that contains 1,568 sq ft and was built in 2016. It contains 3 bedrooms and 2.5 bathrooms. This home last sold for $171,900 in April 2017. The Zestimate for this house is $187,517, which has increased by $2,049 in the last 30 days. The Rent Zestimate for this home is $1,500/mo. More",Single Family,2016.0,Other,Central,2.0,No Data,1655.0,,,,,,,5.0,1.0,5.0,,,29.682084,-95.398588,http://www.zillow.com/homedetails/2126-Naomi-St-Houston-TX-77054/243976382_zpid/,187635,166995,210151,1481,1303,1599,04/18/17,187517.0,,,,,,
45580934,Sold,Missouri City,226000.0,4.0,3.0,2067.0,"2526 Bedrock Ln, Missouri City, TX 77489",2526 Bedrock Ln,Missouri City,TX,77489,Sold,,,,"2526 Bedrock Ln, Missouri City, TX is a single family home that contains 2,067 sq ft and was built in 2016. It contains 4 bedrooms and 3 bathrooms. This home last sold for $226,000 in July 2019. The Zestimate for this house is $226,166, which has decreased by $738 in the last 30 days. The Rent Zestimate for this home is $1,800/mo. More",Single Family,2016.0,Gas,Central,1.0,32.0,5575.0,,,,,,,5.0,3.0,2.0,,,29.590214,-95.534534,http://www.zillow.com/homedetails/2526-Bedrock-Ln-Missouri-City-TX-77489/245580934_zpid/,226903,206482,249593,1800,1710,1944,07/23/19,226166.0,,,,,,
49030128,Sold,Sugar Land,176000.0,2.0,1.5,1172.0,"2711 Grants Lake Blvd, Sugar Land, TX 77479",2711 Grants Lake Blvd,Sugar Land,TX,77479,Sold,,,,"2711 Grants Lake Blvd, Sugar Land, TX is a townhouse home that contains 1,172 sq ft and was built in 1984. It contains 2 bedrooms and 1.5 bathrooms. This home last sold for $176,000 in August 2017. The Zestimate for this house is $181,679, which has decreased by $486 in the last 30 days. More",Townhouse,1984.0,Electric,Central,1.0,362.0,4.12,,,,,,,8.0,10.0,10.0,,,29.590777,-95.61344,http://www.zillow.com/homedetails/2711-Grants-Lake-Blvd-Sugar-Land-TX-77479/249030128_zpid/,182195,163976,202236,,,,08/08/17,181679.0,,,,,,
50209384,Sold,Sugar Land,216000.0,3.0,3.0,2166.0,"13415 Sarento Vlg, Sugar Land, TX 77498",13415 Sarento Vlg,Sugar Land,TX,77498,Sold,,,,"13415 Sarento Vlg, Sugar Land, TX is a single family home that contains 2,166 sq ft and was built in 1999. It contains 3 bedrooms and 3 bathrooms. This home last sold for $216,000 in May 2018. The Zestimate for this house is $219,345, which has decreased by $909 in the last 30 days. The Rent Zestimate for this home is $1,695/mo, which has increased by $45/mo in the last 30 days. More",Single Family,1999.0,Other,Central,2.0,No Data,4734.0,,,,,,,9.0,7.0,6.0,,,29.660241,-95.620119,http://www.zillow.com/homedetails/13415-Sarento-Vlg-Sugar-Land-TX-77498/50209384_zpid/,220531,200683,242584,1650,1551,1799,05/15/18,219345.0,,,,,,
50209397,For Sale,Sugar Land,234900.0,4.0,3.0,2371.0,"13514 Naples Bridge Rd, Sugar Land, TX 77498",13514 Naples Bridge Rd,Sugar Land,TX,77498,For sale,110.0,643.0,8.0,"This 2371 square foot single family home has 4 bedrooms and 3.0 bathrooms. It is located at 13514 Naples Bridge Rd Sugar Land, Texas.",Single Family,1998.0,Other,Central,2.0,21.0,5096.0,99.0,2.0,Yes,2.0,1998.0,1528.0,9.0,7.0,6.0,,,29.65994,-95.621538,http://www.zillow.com/homedetails/13514-Naples-Bridge-Rd-Sugar-Land-TX-77498/50209397_zpid/,224980,213731,236229,1750,1663,1837,,,,,,,,
50209472,For Sale,Sugar Land,219900.0,3.0,3.0,1620.0,"13534 Venice Villa Ln, Sugar Land, TX 77498",13534 Venice Villa Ln,Sugar Land,TX,77498,For sale,2.0,257.0,13.0,"Looking for an affordable and move-in ready home in the heart of Sugar Land??? This is it!!! Located in Fort Bend ISD with easy access to major thoroughfares (I 69/59, HWY 6, BLTWAY 8, and HWY 90) the location is prime. Fully renovated homel. Two-car garage. Freshly painted inside and out, new light fixtures, new ceiling fans, new Carrier 16 SEER AC, new Multi-Color Composition Roof(Thirty Years Warranty), all new stainless steel appliances (Gas Oven, Microwave, Dishwasher, Fridge,food disposal ) and new hardware make it feel like a new home. New waterproof wooden laminate flooring, new carpet in bedrooms, new tile in kitchen. Modern granite kitchen counters. Hardwood on stairs. Sliding backdoor replaced with standard entry door and window for convenience and security. Half bath on main level, with convenient entry from living room. This is must see! don't miss out on the best price in the neighborhood.",Single Family,1999.0,Other,Central,2.0,27.0,6033.0,136.0,2.0,Yes,2.0,1999.0,1408.0,9.0,7.0,6.0,,,29.658441,-95.622363,http://www.zillow.com/homedetails/13534-Venice-Villa-Ln-Sugar-Land-TX-77498/50209472_zpid/,213131,202474,223788,1500,1410,1590,,,,,,,,
50209513,For Sale,Sugar Land,212000.0,3.0,2.0,1577.0,"13527 Venice Villa Ln, Sugar Land, TX 77498",13527 Venice Villa Ln,Sugar Land,TX,77498,For sale,14.0,775.0,17.0,"Cute and Cozy one story Zoned to Barrington, Sugarland Middle and Kempner. Well-kept home with new flooring, fresh paint through out. NEW HVAC, NEW ROOF. Good size Master Bedroom, bathroom has double vanity, shower and separated garden Tub. Nice size back yard with small fruit trees. Curb Appeal in the right location.",Single Family,2000.0,Other,Central,2.0,25.0,4643.0,134.0,2.0,Yes,1.0,2000.0,1357.0,9.0,7.0,6.0,,,29.658018,-95.622063,http://www.zillow.com/homedetails/13527-Venice-Villa-Ln-Sugar-Land-TX-77498/50209513_zpid/,204292,194077,214507,1500,1425,1650,,,,,,,,
50209533,Sold,Sugar Land,204000.0,5.0,3.0,2466.0,"13418 Elder Bridge Dr, Sugar Land, TX 77498",13418 Elder Bridge Dr,Sugar Land,TX,77498,Sold,,,,"13418 Elder Bridge Dr, Sugar Land, TX is a single family home that contains 2,466 sq ft and was built in 2000. It contains 5 bedrooms and 3 bathrooms. This home last sold for $204,000 in June 2018. The Zestimate for this house is $206,877, which has decreased by $834 in the last 30 days. The Rent Zestimate for this home is $1,650/mo. More",Single Family,2000.0,Other,Central,2.0,No Data,4721.0,,,,,,,9.0,7.0,6.0,,,29.657746,-95.620501,http://www.zillow.com/homedetails/13418-Elder-Bridge-Dr-Sugar-Land-TX-77498/50209533_zpid/,207960,189244,228756,1700,1564,1836,06/21/18,206877.0,,,,,,
50210020,Sold,Sugar Land,249000.0,3.0,2.0,2058.0,"7634 Broken Oak Ln, Sugar Land, TX 77479",7634 Broken Oak Ln,Sugar Land,TX,77479,Sold,,,,"7634 Broken Oak Ln, Sugar Land, TX is a single family home that contains 2,058 sq ft and was built in 1998. It contains 3 bedrooms and 2 bathrooms. This home last sold for $249,000 in February 2018. The Zestimate for this house is $254,148, which has decreased by $869 in the last 30 days. The Rent Zestimate for this home is $1,800/mo, which has decreased by $50/mo in the last 30 days. More",Single Family,1998.0,Other,Central,2.0,70.0,7143.0,,,,,,,10.0,10.0,8.0,,,29.542577,-95.682606,http://www.zillow.com/homedetails/7634-Broken-Oak-Ln-Sugar-Land-TX-77479/50210020_zpid/,255318,229786,283403,1800,1710,1890,02/09/18,254148.0,,,,,,
50211105,Sold,Missouri City,211900.0,4.0,3.0,2452.0,"2218 Laurel Oak Dr, Missouri City, TX 77489",2218 Laurel Oak Dr,Missouri City,TX,77489,Sold,,,,"2218 Laurel Oak Dr, Missouri City, TX is a single family home that contains 2,452 sq ft and was built in 1997. It contains 4 bedrooms and 3 bathrooms. This home last sold for $211,900 in August 2018. The Zestimate for this house is $214,842, which has decreased by $577 in the last 30 days. The Rent Zestimate for this home is $1,750/mo, which has increased by $50/mo in the last 30 days. More",Single Family,1997.0,Other,Central,1.0,No Data,0.51,,,,,,,3.0,3.0,2.0,,,29.596552,-95.514108,http://www.zillow.com/homedetails/2218-Laurel-Oak-Dr-Missouri-City-TX-77489/50211105_zpid/,215691,196279,237260,1750,1610,1995,08/05/18,214842.0,,,,,,
50211145,Sold,Missouri City,194900.0,3.0,3.0,2058.0,"2114 Redcoat Ln, Missouri City, TX 77489",2114 Redcoat Ln,Missouri City,TX,77489,Sold,,,,"Note: This property is not currently for sale or for rent on Zillow. The description below may be from a previous listing.Wonderful home with a large backyard that has a gorgeous pool ready for summer! This 3 bedroom, 2.5 bath home features an open living/dining area that flows into the kitchen as well as easy access to the back patio/pool area - perfect for entertaining! Large master bedroom features vaulted ceilings, newly updated master bathroom and large closet space! Upstairs also features an expansive game room, perfect for a movie room, man-cave or children's play area. Upstairs has two additional bedrooms and another newly updated bathroom. Fresh paint throughout the entire house! Backyard has plenty of space for not only relaxing by the pool in your covered patio, but maintaining a family garden and includes a storage shed. Several fruit trees top it off! So much comes with this rare find in Hunter's Glen V ....Also, walking distance to Hunter's Glen Elementary school and 1 mile to new HCC Missouri City campus. Great location, easy access to Beltway 8 and Ft Bend tollway. NEVER FLOODED!More",Single Family,1998.0,Other,Central,1.0,22.0,6769.0,,,,,,,3.0,3.0,2.0,,,29.598409,-95.513757,http://www.zillow.com/homedetails/2114-Redcoat-Ln-Missouri-City-TX-77489/50211145_zpid/,196432,178753,216075,1650,1485,1848,04/26/19,195221.0,,,,,,
