zpid,home type,region,value,bed,bath,sqft,address full,address,city,state,zip,status,time on zillow,views,saves,description,type,year built,heating,cooling,parking,hoa,lot,price/sqft,garage spaces,attached garage,stories,major remodel year,monthly cost,school 1,school 2,school 3,lat,lon,api lat,api lon,api link,api zestimate,api zestimate low,api zestimate high,api rent zestimate,api rent zestimate low,api rent zestimate high,date sold,home value,rent value,date available,pets,laundry,deposit & fees,api neighborhood index,rent estimate,closing cost,prop tax,total project cost,down payment,loan amount,monthly p&i,total cash needed,vacancy expense,repair expense,capex expense,management expense,hoa expense,monthly expenses,monthly cashflow,cash on cash roi
59756574,For Sale,Missouri City,239900.0,3.0,2.0,2079.0,"939 Laurel Green Rd, Missouri City, TX 77459",939 Laurel Green Rd,Missouri City,TX,77459,For sale,23.0,678.0,29.0,"Large 3 bed 2 bath one story in a quiet treed neighborhood built in craftsman style. Freshly painted with wood floors throughout, this house is move in ready! Granite counters in kitchen and baths. Schedule your showing today!",Single Family,2002.0,Other,Central,2.0,,5898.0,115.0,2.0,Yes,1.0,2002.0,1497.0,4.0,8.0,8.0,,,29.604249,-95.57542099999999,http://www.zillow.com/homedetails/939-Laurel-Green-Rd-Missouri-City-TX-77459/59756574_zpid/,235024.0,223273.0,246775.0,1800.0,1710.0,1890.0,,,,,,,,,1800.0,8225.84,5170.528,245249.84,58756.0,176268.0,867.132607207971,66981.84,90.0,90.0,90.0,144.0,,,,
59756621,Sold,Missouri City,215000.0,3.0,2.0,1582.0,"822 Laurel Green Rd, Missouri City, TX 77459",822 Laurel Green Rd,Missouri City,TX,77459,Sold,,,,"822 Laurel Green Rd, Missouri City, TX is a single family home that contains 1,582 sq ft and was built in 2002. It contains 3 bedrooms and 2 bathrooms. This home last sold for $215,000 in August 2018. The Zestimate for this house is $217,967, which has decreased by $394 in the last 30 days. The Rent Zestimate for this home is $1,650/mo, which has decreased by $36/mo in the last 30 days. More",Single Family,2002.0,Other,Central,2.0,No Data,6046.0,,,,,,,4.0,8.0,8.0,,,29.605396000000002,-95.574533,http://www.zillow.com/homedetails/822-Laurel-Green-Rd-Missouri-City-TX-77459/59756621_zpid/,218653.0,198974.0,240518.0,1650.0,1501.0,1799.0,08/24/18,217967.0,,,,,,,1650.0,7652.855,4810.366,228305.855,54663.25,163989.75,806.7309975315053,62316.104999999996,82.5,82.5,82.5,132.0,60.0,1847.0948308648385,-197.0948308648385,-3.7953879986210017
59756918,Sold,Missouri City,200000.0,4.0,3.0,2811.0,"1406 Cartwright Rd, Missouri City, TX 77489",1406 Cartwright Rd,Missouri City,TX,77489,Sold,,,,"Note: This property is not currently for sale or for rent on Zillow. The description below may be from a previous listing.New Price Improvement, owner is very motivated! Great location with access to Ft Bend Parkway. Lot has open field with resident picnic area in lieu of neighbor on one side and greenbelt behind. Original owner bought from builder. Come put your personal touch on this lovely home to make it yours. Spacious master with room for sitting area, all bedrooms are upstairs along with the laundry connections. Master bath has jetted tub. This is a 4 bedroom 2 and 1/2 bath with a lot of potential, with covered back patio and spacious yard for outdoor entertaining. Air Conditioner was replaced about 3 years ago, also recently replaced hot water heater with a tankless unit.Make us an offer!More",Single Family,2002.0,Other,Central,2.0,22.0,7409.0,,,,,,,3.0,7.0,7.0,,,29.582853999999998,-95.521336,http://www.zillow.com/homedetails/1406-Cartwright-Rd-Missouri-City-TX-77489/59756918_zpid/,200888.0,182808.0,220977.0,1800.0,1656.0,1998.0,10/24/19,200417.0,,,,,,,1800.0,7031.08,4419.536,209919.08,50222.0,150666.0,741.1861562938036,57253.08,90.0,90.0,90.0,144.0,22.0,1745.4808229604703,54.51917703952972,1.1426985665650768
59756998,Sold,Sugar Land,227500.0,4.0,3.0,2336.0,"1113 Ivory Meadow Ln, Sugar Land, TX 77479",1113 Ivory Meadow Ln,Sugar Land,TX,77479,Sold,,,,"Note: This property is not currently for sale or for rent on Zillow. The description below may be from a previous listing.Beautiful 4 bedroom home in New Territory. Spacious living, bright kitchen formal dining, architectural style including two story ceilings, and art niches.. Master down, game and 3 other bedrooms upstairs. Zoned to elect Fort Bend Schools. NO FOR SALE SIGN outside the home. BRING ALL OFFERS.More",Single Family,2001.0,Forced air,Central,2.0,88.0,6224.0,,,,,,,10.0,10.0,7.0,,,29.586563,-95.689741,http://www.zillow.com/homedetails/1113-Ivory-Meadow-Ln-Sugar-Land-TX-77479/59756998_zpid/,236535.0,215247.0,260188.0,1850.0,1702.0,1980.0,01/16/18,236233.0,,,,,,,1850.0,8278.725,5203.77,246813.725,59133.75,177401.25,872.7075160236292,67412.475,92.5,92.5,92.5,148.0,88.0,2019.855016023629,-169.8550160236291,-3.023565285629328
59757111,Sold,Sugar Land,245000.0,3.0,2.0,2162.0,"1210 Ivory Meadow Ln, Sugar Land, TX 77479",1210 Ivory Meadow Ln,Sugar Land,TX,77479,Sold,,,,"1210 Ivory Meadow Ln, Sugar Land, TX is a single family home that contains 2,162 sq ft and was built in 2001. It contains 3 bedrooms and 2 bathrooms. This home last sold for $245,000 in June 2017. The Zestimate for this house is $253,663, which has decreased by $727 in the last 30 days. The Rent Zestimate for this home is $1,850/mo, which has increased by $50/mo in the last 30 days. More",Single Family,2001.0,Other,Central,2.0,101.0,5967.0,,,,,,,10.0,10.0,7.0,,,29.585112,-95.689945,http://www.zillow.com/homedetails/1210-Ivory-Meadow-Ln-Sugar-Land-TX-77479/59757111_zpid/,254574.0,229117.0,282577.0,1800.0,1710.0,1944.0,06/12/17,253663.0,,,,,,,1800.0,8910.09,5600.628000000001,265484.09,63643.5,190930.5,939.2632937374992,72553.59,90.0,90.0,90.0,144.0,101.0,2120.9822937374993,-320.9822937374993,-5.308886196878737
59757187,For Sale,Sugar Land,250000.0,4.0,3.0,2894.0,"2638 Riverhollow Ln, Sugar Land, TX 77479",2638 Riverhollow Ln,Sugar Land,TX,77479,For sale,158.0,649.0,31.0,"MUST SEE!!!! Never Flooded - A Very Spacious 2 Story Home with 4 Bedrooms (Master + 3 BDRM's) & Gameroom Up Stairs / Study Down Stairs. Great layout. New Renovated Master Bath, All New Carpet. Huge Backyard. Quiet Neighborhood with Great Neighborhood Amenities! No behind neighbor. Move-in ready. Very Easy Access to HWY 59 and Loop 99. Comes with an American Home Shield warranty.",Single Family,2001.0,Forced air,Central,2.0,57.0,8180.0,86.0,2.0,Yes,2.0,2001.0,1661.0,8.0,4.0,3.0,,,29.572201,-95.689807,http://www.zillow.com/homedetails/2638-Riverhollow-Ln-Sugar-Land-TX-77479/59757187_zpid/,241220.0,229159.0,253281.0,1850.0,1758.0,1998.0,,,,,,,,,1850.0,8442.7,5306.84,251662.7,60305.0,180915.0,889.9930539464342,68747.7,92.5,92.5,92.5,148.0,57.0,2014.7297206131009,-164.72972061310088,-2.8753785906397025
59757193,For Sale,Sugar Land,229900.0,3.0,2.0,2018.0,"5302 Riverhollow Ct, Sugar Land, TX 77479",5302 Riverhollow Ct,Sugar Land,TX,77479,For sale,66.0,526.0,13.0,"One-story with four side bricks Home located on a fabulous Cul-De-Sac lot with lot of yards space. Beautiful Stained entry door opens to tiled entry overlooking formal areas. Island kitchen with corians counters and tile Flooring Large family room with gas log fireplace. Many updates in 2016 (HVAC, Water heater, Dishwasher, Microwave) water softener/filtration system, Extra Attic space. Insulation and Solar Ventilation fans, Sprinkler System! Storage Shed! Surround Sound Speaker Included! Deck!Patio with Pergola! Situated conveniently shopping centers and Grand parkway 99/59 and 90. Highways. Never flooded.",Single Family,2002.0,Other,Central,2.0,66.0,9557.0,114.0,2.0,Yes,1.0,2002.0,1541.0,8.0,4.0,3.0,,,29.571354,-95.690665,http://www.zillow.com/homedetails/5302-Riverhollow-Ct-Sugar-Land-TX-77479/59757193_zpid/,224562.0,213334.0,235790.0,1650.0,1568.0,1749.0,,,,,,,,,1650.0,7859.67,4940.3640000000005,234421.67,56140.5,168421.5,828.53254365442,64000.17,82.5,82.5,82.5,132.0,66.0,1885.72954365442,-235.72954365442,-4.419917203115305
59757219,For Sale,Sugar Land,239000.0,3.0,2.0,2018.0,"2719 Riverhollow Ln, Sugar Land, TX 77479",2719 Riverhollow Ln,Sugar Land,TX,77479,For sale,75.0,618.0,12.0,"Beautiful 2018 sqft one story, all brick home in Riverpack. The property is completely updated with 3 bedrooms and 2 baths, fresh paint, new appliances, new flooring AND MANY MORE. Walking distance to shopping. Come and take a look.",Single Family,2002.0,Other,Central,2.0,58.0,6904.0,118.0,2.0,Yes,1.0,2002.0,1591.0,8.0,4.0,3.0,,,29.571078999999997,-95.689685,http://www.zillow.com/homedetails/2719-Riverhollow-Ln-Sugar-Land-TX-77479/59757219_zpid/,216256.0,205443.0,227069.0,1650.0,1568.0,1766.0,,,,,,,,,1650.0,7568.96,4757.6320000000005,225824.96,54064.0,162192.0,797.8871481396241,61632.96,82.5,82.5,82.5,132.0,58.0,1831.8564814729575,-181.8564814729575,-3.540764191230618
59757264,Sold,Sugar Land,226000.0,3.0,2.0,2381.0,"2903 Stone River Ln, Sugar Land, TX 77479",2903 Stone River Ln,Sugar Land,TX,77479,Sold,,,,"2903 Stone River Ln, Sugar Land, TX is a single family home that contains 2,381 sq ft and was built in 2001. It contains 3 bedrooms and 2 bathrooms. This home last sold for $226,000 in April 2017. The Zestimate for this house is $234,604, which has decreased by $695 in the last 30 days. The Rent Zestimate for this home is $1,795/mo, which has increased by $16/mo in the last 30 days. More",Single Family,2001.0,Other,Central,2.0,No Data,7422.0,,,,,,,8.0,4.0,3.0,,,29.568345,-95.688624,http://www.zillow.com/homedetails/2903-Stone-River-Ln-Sugar-Land-TX-77479/59757264_zpid/,235647.0,212082.0,261568.0,1750.0,1663.0,1890.0,04/24/17,234604.0,,,,,,,1750.0,8247.645,5184.234,245894.645,58911.75,176735.25,869.4311963490399,67159.395,87.5,87.5,87.5,140.0,60.0,1963.9506963490398,-213.95069634903984,-3.822858076950333
59757331,Sold,Sugar Land,245000.0,4.0,3.0,3702.0,"2314 Windcroft Ln, Sugar Land, TX 77479",2314 Windcroft Ln,Sugar Land,TX,77479,Sold,,,,"2314 Windcroft Ln, Sugar Land, TX is a single family home that contains 3,702 sq ft and was built in 2002. It contains 4 bedrooms and 3 bathrooms. This home last sold for $245,000 in February 2018. The Zestimate for this house is $249,807, which has decreased by $902 in the last 30 days. The Rent Zestimate for this home is $2,300/mo, which has increased by $144/mo in the last 30 days. More",Single Family,2002.0,Other,Central,4.0,No Data,0.36,,,,,,,8.0,4.0,3.0,,,29.572985,-95.68102900000001,http://www.zillow.com/homedetails/2314-Windcroft-Ln-Sugar-Land-TX-77479/59757331_zpid/,251016.0,225914.0,278628.0,2300.0,1863.0,2484.0,02/27/18,249807.0,,,,,,,2300.0,8785.56,5522.352000000001,261801.56,62754.0,188262.0,926.1358777440433,71539.56,115.0,115.0,115.0,184.0,60.0,2175.3318777440436,124.6681222559564,2.0911751023789873
59757644,Sold,Sugar Land,245000.0,4.0,3.0,2911.0,"14902 Sugar Crystal Ct, Sugar Land, TX 77498",14902 Sugar Crystal Ct,Sugar Land,TX,77498,Sold,,,,"14902 Sugar Crystal Ct, Sugar Land, TX is a single family home that contains 2,911 sq ft and was built in 2002. It contains 4 bedrooms and 3 bathrooms. This home last sold for $245,000 in April 2019. The Zestimate for this house is $245,385, which has decreased by $1,391 in the last 30 days. The Rent Zestimate for this home is $1,750/mo, which has decreased by $48/mo in the last 30 days. More",Single Family,2002.0,Heat pump,Central,2.0,39.0,5932.0,,,,,,,9.0,7.0,6.0,,,29.667175,-95.648257,http://www.zillow.com/homedetails/14902-Sugar-Crystal-Ct-Sugar-Land-TX-77498/59757644_zpid/,246970.0,224743.0,271667.0,1800.0,1656.0,1980.0,04/25/19,245385.0,,,,,,,1800.0,8643.95,5433.34,257613.95,61742.5,185227.5,911.2079617492366,70386.45,90.0,90.0,90.0,144.0,39.0,2016.98629508257,-216.98629508257,-3.699342048065842
59759784,Sold,Sugar Land,227000.0,3.0,2.0,1914.0,"10815 Fletcher Bridge Ln, Sugar Land, TX 77498",10815 Fletcher Bridge Ln,Sugar Land,TX,77498,Sold,,,,"10815 Fletcher Bridge Ln, Sugar Land, TX is a single family home that contains 1,914 sq ft and was built in 2002. It contains 3 bedrooms and 2 bathrooms. This home last sold for $227,000 in March 2017. The Zestimate for this house is $234,996, which has decreased by $692 in the last 30 days. The Rent Zestimate for this home is $1,750/mo. More",Single Family,2002.0,Other,Central,2.0,No Data,7887.0,,,,,,,9.0,7.0,6.0,,,29.656577000000002,-95.63998000000001,http://www.zillow.com/homedetails/10815-Fletcher-Bridge-Ln-Sugar-Land-TX-77498/59759784_zpid/,236136.0,212522.0,262111.0,1700.0,1615.0,1836.0,03/28/17,234996.0,,,,,,,1700.0,8264.76,5194.992000000001,246400.76,59034.0,177102.0,871.2353858995739,67298.76,85.0,85.0,85.0,136.0,60.0,1955.151385899574,-255.15138589957405,-4.549588477997052
62581198,Sold,Med Center,155200.0,3.0,2.5,1389.0,"3504 Canfield St, Houston, TX 77004",3504 Canfield St,Houston,TX,77004,Sold,,,,"Note: This property is not currently for sale or for rent on Zillow. The description below may be from a previous listing.Welcome to 3504 Canfield Street! This lovely 3 bedroom 2.5 bathroom home has been well maintained and it shows when viewing the home. Features include living room dining room combo with laminate wood flooring open to the kitchen with lovely ceramic tile flooring and ample cabinet and counter space. Nice sized master bedroom and secondary bedrooms. Very close to the light rail, TSU and the Texas Medical Center. Come see this home today as it will be gone in a flash!More",Single Family,2000.0,Other,Central,2.0,No Data,1960.0,,,,,,,3.0,1.0,1.0,,,29.725308000000002,-95.353084,http://www.zillow.com/homedetails/3504-Canfield-St-Houston-TX-77004/62581198_zpid/,169779.0,151103.0,190152.0,1502.0,1397.0,1697.0,03/23/17,169679.0,,,,,,163000.0,1502.0,5942.265,3735.1380000000004,177721.265,42444.75,127334.25,626.4079707568678,48387.015,75.1,75.1,75.1,120.16,60.0,1543.1294707568677,-41.129470756867704,-1.0200125985916106
62591005,Sold,Med Center,225000.0,1.0,1.5,1246.0,"2520 Robinhood St APT 405, Houston, TX 77005",2520 Robinhood St APT 405,Houston,TX,77005,Sold,,,,"2520 Robinhood St APT 405, Houston, TX is a condo home that contains 1,246 sq ft and was built in 2000. It contains 1 bedroom and 1.5 bathrooms. This home last sold for $225,000 in January 2018. The Zestimate for this house is $236,184, which has increased by $4,027 in the last 30 days. The Rent Zestimate for this home is $1,650/mo, which has decreased by $161/mo in the last 30 days. More",Condo,2000.0,Other,Central,2.0,695.0,,,,,,,,7.0,10.0,5.0,,,29.721061,-95.417508,http://www.zillow.com/homedetails/2520-Robinhood-St-APT-405-Houston-TX-77005/62591005_zpid/,236337.0,212703.0,264697.0,1700.0,1377.0,2193.0,01/01/18,236184.0,,,,,,606800.0,1700.0,8271.795,5199.414000000001,246608.795,59084.25,177252.75,871.9769852853761,67356.045,85.0,85.0,85.0,136.0,695.0,2591.2614852853762,-891.2614852853762,-15.878512200982875
62598876,Sold,Med Center,200000.0,2.0,2.0,1057.0,"1330 Old Spanish Trl APT 1107, Houston, TX 77054",1330 Old Spanish Trl APT 1107,Houston,TX,77054,Sold,,,,"Note: This property is not currently for sale or for rent on Zillow. The description below may be from a previous listing.Room sizes approximate. Located very close to light rail, the Medical center and NRG Park this is a jewel of a condo in a very good development with 24 hour manned guard gate. Like new stainless steel appliances, berber carpet, open concept floor plan with patio and private water heater. Garden tub with shower in first bath, shower stall in 2nd bath. Hurry this wont last!More",Condo,1995.0,Other,Central,No Data,380.0,,,,,,,,5.0,1.0,6.0,,,29.692569,-95.410382,http://www.zillow.com/homedetails/1330-Old-Spanish-Trl-APT-1107-Houston-TX-77054/62598876_zpid/,217692.0,193746.0,243815.0,1500.0,1260.0,1695.0,06/14/17,217533.0,,,,,,,1500.0,7619.22,4789.224,227311.22,54423.0,163269.0,803.18534076655,62042.22,75.0,75.0,75.0,120.0,380.0,2127.28734076655,-627.2873407665502,-12.132783271131501
62598885,Sold,Med Center,154500.0,1.0,1.0,726.0,"1330 Old Spanish Trl APT 1204, Houston, TX 77054",1330 Old Spanish Trl APT 1204,Houston,TX,77054,Sold,,,,"Note: This property is not currently for sale or for rent on Zillow. The description below may be from a previous listing.Spacious one bedroom at City Plaza Condos. This unit features new custom paint, new water heater, new garbage disposal, new stainless steel appliances, new granite in kitchen and bathroom, new designer's bathroom wall and floor tile, new best quality wood laminate, new central AC/Heater, alarm system, beautiful condition. Large designer's walk in closet with drawers, garden style tub with glass doors, separate washer/dryer included. Basic cable included. Unit has been fully remodeled. Gated community with 24 hr guard attendant. Gorgeous community with resort style pool, BBQ area and fitness center. Walking DISTANCE TO METRO RAIL AND CLOSE BY TEXAS MEDICAL CENTER. MANY SHOPPING CONVENIENCES NEARBY.More",Condo,1995.0,Other,Central,No Data,350.0,,,,,,,,5.0,1.0,6.0,,,29.692569,-95.410382,http://www.zillow.com/homedetails/1330-Old-Spanish-Trl-APT-1204-Houston-TX-77054/62598885_zpid/,157501.0,141751.0,174826.0,1200.0,1104.0,1476.0,05/03/19,157385.0,,,,,,,1200.0,5512.535,3465.022,165013.535,39375.25,118125.75,581.1076858868144,44887.785,60.0,60.0,60.0,96.0,350.0,1695.8595192201476,-495.8595192201476,-13.255976499267607
62598886,Sold,Med Center,215500.0,2.0,2.0,1057.0,"1330 Old Spanish Trl APT 1205, Houston, TX 77054",1330 Old Spanish Trl APT 1205,Houston,TX,77054,Sold,,,,"1330 Old Spanish Trl APT 1205, Houston, TX is a townhouse home that contains 1,057 sq ft and was built in 1995. It contains 2 bedrooms and 2 bathrooms. This home last sold for $215,500 in May 2018. The Zestimate for this house is $226,871, which has increased by $3,434 in the last 30 days. The Rent Zestimate for this home is $1,420/mo, which has decreased by $123/mo in the last 30 days. MoreWhat I Love About The HomeNew AC with warranty, real wood floor in living room and two bedrooms",Townhouse,1995.0,Other,Central,No Data,249.0,No Data,,,,,,,5.0,1.0,6.0,,,29.692569,-95.410382,http://www.zillow.com/homedetails/1330-Old-Spanish-Trl-APT-1205-Houston-TX-77054/62598886_zpid/,227029.0,204326.0,254272.0,1500.0,1245.0,1725.0,05/15/18,226871.0,,,,,,,1500.0,7946.015,4994.638000000001,236975.015,56757.25,170271.75,837.634661489118,64703.265,75.0,75.0,75.0,120.0,249.0,2047.8544948224512,-547.8544948224512,-10.160621628397601
62598898,Sold,Med Center,202500.0,2.0,2.0,1057.0,"1330 Old Spanish Trl APT 1305, Houston, TX 77054",1330 Old Spanish Trl APT 1305,Houston,TX,77054,Sold,,,,"Note: This property is not currently for sale or for rent on Zillow. The description below may be from a previous listing.City Plaza Condominiums Vaulted Ceilings 3rd Floor, Private Balcony Washer & Dryer in Unit 2BR/2BA Master Bedroom - Large Walk-In Closet, 2 Sink Vanity 24HR Fitness Center, Guard Beautiful Pool & Community Grill Area Walking Distance to Reliant, MetroRail, Restaurants, Stores Unfurnished Flexible Lease/Contract Period **Cable Included! 24 Hour GuardMore",Townhouse,1995.0,Other,Central,No Data,249.0,No Data,,,,,,,5.0,1.0,6.0,,,29.692569,-95.410382,http://www.zillow.com/homedetails/1330-Old-Spanish-Trl-APT-1305-Houston-TX-77054/62598898_zpid/,220666.0,196393.0,247146.0,1500.0,1260.0,1695.0,05/15/17,220517.0,,,,,,,1500.0,7723.31,4854.652,230389.31,55166.5,165499.5,814.1580600370776,62889.81,75.0,75.0,75.0,120.0,249.0,2012.7123933704108,-512.7123933704108,-9.783061390144015
